age_check,dairy_check,enum_name,parti_name,parti_gender,home_location,village_name,age,education,hh_depen,farming_years,perc_dairy,second_income_employment,second_income_labour,second_income_business,second_income_other,second_income_none,second_income_other_farming,num_cows,other_livestock,other_livestock_type,other_livestock_number,amount_milk,farm_size,decision_maker,decision_maker_gender,price_coop,price_market,transport_market,market_distance,mobile_access,elec_access,internet_access,con_personal,sell_coop,sell_market,farmer_group,farmer_group_repeat_1_group_name,farmer_group_repeat_1_group_purpose,farmer_group_repeat_1_group_mem_relationship,farmer_group_repeat_1_neg_relationship_coop,farmer_group_repeat_2_group_name,farmer_group_repeat_2_group_purpose,farmer_group_repeat_2_group_mem_relationship,info_recieved_coop,info_recieved_ffs,info_recieved_vol_trainers,info_recieved_gov_ext,info_recieved_ext_off,info_recieved_ngo_proj,info_recieved_gov_proj,info_recieved_tv,info_recieved_radio,info_recieved_newspaper,info_recieved_other,info_other,helpful_coop,helpful_ffs,helpful_vol_trainer,helpful_gov_ext,helpful_ext_off,helpful_ngo_proj,helpful_gov_proj,helpful_tv,helpful_radio,helpful_newspaper,other_formal_source_1_name_other,other_formal_source_1_helpful_other,other_formal_source_1_other_unhelp,village_relationship,neg_relationship_village,family_relationship,family_village,family_distance,family_transport,religious_comm,religious_comm_repeat_1_which_religious_comm,religious_comm_repeat_1_reglious_freq,finance_group,finance_group_repeat_1_finance_group_name,finance_group_repeat_1_finance_group_info,finance_group_repeat_1_fiannce_group_purpose,finance_group_repeat_2_finance_group_name,finance_group_repeat_2_finance_group_info,finance_group_repeat_2_fiannce_group_purpose,finance_group_repeat_3_finance_group_name,finance_group_repeat_3_finance_group_info,finance_group_repeat_3_fiannce_group_purpose,social_groups,social_group_repeat_1_social_groups_info,social_group_repeat_1_social_group_freq,social_group_repeat_2_social_groups_info,social_group_repeat_2_social_group_freq,feed_training,feed_training_source,improved_feed_nap_kak_1,improved_feed_nap_kak_2,improved_feed_desho_grass,improved_feed_chloris,improved_feed_phalaris,improved_feed_guat_grass,improved_feed_rhodes_grass,improved_feed_blue_buff_grass,improved_feed_bracchiaria,improved_maize,improved_cowpea,improved_feed_desmodium,improved_feed_vetch,improved_feed_lucerne,improved_feed_trifolium,improved_feed_medicago,improved_pigeonpea,improved_lablab,improved_feed_sesbania,improved_feed_leucaena,improved_feed_glyricidia,improved_feed_calliandra,improved_feed_tagasaste_tree_lucerne,improved_feed_napier_other_improv,improved_feed_setaria_grass,improved_oats,improved_feed_vetiver_grass,improved_sorghum,improved_feed_none,improved_feed_other,improved_feed_other_2,aware_feed_benefits,what_feed_benefits,feed_used,feed_used_specific,feed_seed_source,feed_recommend,feed_no_recomm,no_feed_use,hay_making,hay_making_source,hay_benefits_yes,hay_making_recommend,vet_access,vet_access_time,animal_disease,animal_vet_attend,animal_vet_access,vet_recommend,vet_no_recommend,animal_vet_no,vaccine_aware,vaccine_benefits,vaccine_benefits_source,vaccine_use,vaccine_access,vaccine_noaccess,vaccine_no_reason,vaccine_recomm,improv_breed,improv_benefits,perc_crossbreed,breed_service_ai,breed_service_hired,breed_service_own,breed_service_community,ai_access_coop,ai_access_ffs,ai_access_vol_trainers,ai_access_gov_ext,ai_access_ext_off,ai_access_ngo_proj,ai_access_gov_proj,ai_access_tv,ai_access_radio,ai_access_newspaper,ai_access_other_farmers,ai_access_neighbours,ai_access_don_t_know,ai_access_other,ai_access_none,ai_access_vet,ai_access_agrovet,ai_recommend,hired_access_coop,hired_access_ffs,hired_access_vol_trainers,hired_access_gov_ext,hired_access_ext_off,hired_access_ngo_proj,hired_access_gov_proj,hired_access_tv,hired_access_radio,hired_access_newspaper,hired_access_other_farmers,hired_access_neighbours,hired_access_don_t_know,hired_access_other,hired_access_none,hired_access_vet,hired_access_agrovet,hired_access_other_2,hired_recommend,info_source_coop,info_source_ffs,info_source_vol_trainers,info_source_gov_ext,info_source_ext_off,info_source_ngo_proj,info_source_gov_proj,info_source_tv,info_source_radio,info_source_newspaper,info_source_other_farmers,info_source_neighbours,info_source_don_t_know,info_source_other,info_source_none,info_source_vet,info_source_agrovet,info_source_other_2,info_outside,info_mobile,info_mobile_topics,person_1,person_1_location,person_1_distance,person_2,person_2_location,person_2_distance,person_3,person_3_location,person_3_distance,person_4,person_4_location,person_4_distance,county
TRUE,TRUE,valerie,rp076,male,kamagambo,kangeso,51,above_primary,10,12,10,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,NA,NA,49,0.6_2.5,TRUE,NA,40,50,motorbike,5,TRUE,TRUE,TRUE,10,90,0,TRUE,government extensionists,growing improved fodder,5,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5,NA,TRUE,TRUE,NA,NA,TRUE,christian,weekly,TRUE,kangeso women group,TRUE,table banking,NA,NA,NA,NA,NA,NA,TRUE,community group,less_monthly,NA,NA,TRUE,government extensionists,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,"improved yield, better animal health",TRUE,braccharia,government extensionists,TRUE,NA,NA,FALSE,NA,lack of knowledge,NA,TRUE,NA,TRUE,TRUE,from dairy cooperative society,TRUE,NA,NA,TRUE,"reduced animal mortality, improved health, increased resistance against disease",vet,TRUE,NA,NA,NA,TRUE,FALSE,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,NA,rx280,awendo,30,rp127,kangeso,10,rp072,kangeso,10,NA,NA,NA,rongo
TRUE,TRUE,virginia,rp077,male,kangeso,njuma,73,primary,3,30,50,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,NA,NA,21,0.6_2.5,TRUE,NA,40,50,foot,0.03,TRUE,FALSE,FALSE,1,99,0,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,5,NA,TRUE,TRUE,NA,NA,TRUE,christian,more_weekly,TRUE,rongo dairy sacco,TRUE,give out loans,NA,NA,NA,NA,NA,NA,TRUE,karende self-help group,monthly,NA,NA,TRUE,icipe,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,it's nutrious and increases milk production,TRUE,"nappier, braccharia, desmodium","icipe ,heifer international",TRUE,NA,NA,FALSE,NA,lack of knowledge,NA,TRUE,NA,TRUE,TRUE,rongo dairy farmers cooperative,TRUE,NA,NA,TRUE,prevention of diseases,rongo dairy farmers cooperative;government extensionists;vet,FALSE,TRUE,NA,NA,NA,TRUE,produces a lot of milk,100,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,"breeding, milk production, health matters",rp116,njuma,15,rp104,njuma,5,rp103,njuma,5,NA,NA,NA,rongo
TRUE,TRUE,virginia,rp078,female,kangeso,njuma,50,primary,7,5,50,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,NA,NA,35,0_0.5,TRUE,NA,40,50,motorbike,4,TRUE,FALSE,FALSE,50,0,50,TRUE,one acre fund,trainings on farming,5,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not trained,1,not trained,5,NA,TRUE,TRUE,NA,NA,TRUE,christian,weekly,TRUE,njume self help group,TRUE,loans and savings,NA,NA,NA,NA,NA,NA,TRUE,koyo,monthly,NA,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,increased milk production,TRUE,nappier,from another farmer,TRUE,NA,NA,FALSE,NA,lack of knowledge,NA,TRUE,NA,TRUE,TRUE,recommended by friend,TRUE,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,NA,TRUE,increased milk production,100,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,"health, breeding and feeding.",rp080,njuma,10,rp077,njuma,NA,NA,NA,NA,NA,NA,NA,rongo
TRUE,TRUE,virginia,rp079,female,kangeso,njuma,32,primary,8,10,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,FALSE,NA,NA,21,0.6_2.5,TRUE,NA,40,50,foot,4,TRUE,TRUE,FALSE,100,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,never been trained,1,never been trained,5,NA,NA,TRUE,NA,NA,TRUE,christian,more_weekly,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,increased milk production,FALSE,NA,NA,NA,NA,no access to seed,FALSE,NA,lack of knowledge,NA,TRUE,NA,TRUE,TRUE,private,TRUE,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,NA,TRUE,increased milk production,50,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,health,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rongo
TRUE,TRUE,virginia,rp080,female,jangeso,njuma,70,primary,3,52,70,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,NA,NA,14,0_0.5,TRUE,NA,40,38,motorbike,5,TRUE,FALSE,FALSE,90,0,10,TRUE,one acre fund,trainings and inputs and loans,5,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5,NA,TRUE,TRUE,NA,NA,TRUE,christian,weekly,TRUE,luala group,TRUE,business funding,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,rongo dairy farmers cooperative,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,increased milk production,TRUE,nappier,rongo dairy farmers cooperative,TRUE,NA,NA,FALSE,NA,expensive,NA,TRUE,NA,TRUE,TRUE,recommended by friend,TRUE,NA,NA,TRUE,prevention of diseases,radio;other farmer,TRUE,NA,NA,NA,TRUE,TRUE,high production of milk,100,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,"breeding ,feeding and health matters",rp116,njuma,10,rp077,njuma,NA,NA,NA,NA,NA,NA,NA,rongo
TRUE,TRUE,virginia,rp081,female,kangeso sublocation,njuma,76,primary,8,34,20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,NA,NA,105,0.6_2.5,TRUE,NA,40,50,motorbike,4,TRUE,TRUE,FALSE,10,90,0,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,TRUE,TRUE,NA,NA,TRUE,christian,more_weekly,TRUE,rongo dairy sacco,TRUE,emergency loans,NA,NA,NA,NA,NA,NA,TRUE,anyango self-help group,monthly,NA,NA,TRUE,government extensionists,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,"good health in animals, increase in milk production",TRUE,"nappier rhodes, desmodium",rongo dairy farmers cooperative,TRUE,NA,NA,FALSE,NA,other,NA,TRUE,NA,TRUE,TRUE,rongo dairy farmers cooperative,TRUE,NA,NA,TRUE,prevention from diseases,rongo dairy farmers cooperative,TRUE,NA,NA,NA,TRUE,TRUE,they produce a lot of milk,100,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,"health, production and breeding",rp116,njuma,10,rp086,kangeso,10,rp077,NA,NA,NA,NA,NA,rongo
TRUE,TRUE,eunice,rp082,female,koyugi,kokomo,34,primary,2,10,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,NA,NA,14,0_0.5,TRUE,NA,40,50,motorbike,7,TRUE,FALSE,FALSE,100,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,NA,TRUE,TRUE,NA,NA,TRUE,christian,more_weekly,TRUE,alpha women group,TRUE,savings and credit,redskirt women group,TRUE,savings and credit,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,other ngo,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,more milk production,TRUE,nappier,from another farmer,TRUE,NA,NA,FALSE,NA,expensive,NA,TRUE,NA,TRUE,TRUE,recommended by family members,TRUE,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,NA,TRUE,more milk production,0,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,rx281,koyugi,10,rx349,koyugi,10,rp113,NA,10,rp091,koyugi,10,rongo
TRUE,TRUE,eunice,rp083,male,kangeso,koyugi,70,none_read,10,40,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,NA,NA,14,greater_2.6,TRUE,NA,40,50,motorbike,6,TRUE,FALSE,FALSE,50,0,50,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,TRUE,TRUE,NA,NA,TRUE,christian,more_weekly,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,rongo dairy farmers cooperative,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,more milk,TRUE,nappier,"vet, from other farmers",TRUE,NA,NA,FALSE,NA,expensive;other,NA,TRUE,NA,TRUE,TRUE,recommended by family members,TRUE,NA,NA,TRUE,prevent communicable diseases,vet;chief,TRUE,NA,NA,NA,TRUE,TRUE,produces more milk,0,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,NA,rp072,NA,NA,rp116,NA,NA,rp086,NA,NA,NA,NA,NA,rongo
TRUE,TRUE,eunice,rp084,female,NA,koyugi,27,primary,7,8,50,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,FALSE,NA,NA,70,greater_2.6,TRUE,NA,40,50,motorbike,6,TRUE,FALSE,FALSE,20,0,80,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,TRUE,TRUE,NA,NA,TRUE,christian,weekly,TRUE,redskirt women group,TRUE,savings,NA,NA,NA,NA,NA,NA,TRUE,sirk,less_monthly,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,nappier,market,TRUE,NA,NA,FALSE,NA,expensive,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA,TRUE,prevent diseases,vet,TRUE,NA,NA,NA,TRUE,FALSE,NA,0,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA,rx282,NA,NA,rp086,NA,NA,NA,NA,NA,NA,NA,NA,rongo
TRUE,TRUE,eunice,rp085,female,kangeso,koyugi,37,primary,5,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,NA,NA,10,greater_2.6,TRUE,NA,40,50,motorbike,6,TRUE,FALSE,FALSE,100,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,TRUE,TRUE,NA,NA,TRUE,christian,monthly,TRUE,super ladies,TRUE,"savings, and buying household items",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,nappier,from the market,TRUE,NA,NA,FALSE,NA,expensive;other,NA,TRUE,NA,TRUE,TRUE,recommended by avamily member,TRUE,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,NA,TRUE,more milk production,100,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA,rp090,koyugi,10,rx281,koyugi,60,rx406,koyugi,35,rp076,koyugi,NA,rongo
TRUE,TRUE,eunice,rp086,male,west kamagambo,kangeso,70,none_read,6,36,70,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,NA,NA,84,greater_2.6,TRUE,NA,40,50,motorbike,6,TRUE,FALSE,FALSE,16,84,0,TRUE,rongo dairy farmers cooperative,marketing of milk,5,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,farmers showgrounds,NA,5,NA,NA,5,NA,NA,NA,5,NA,show grounds,5,NA,5,NA,TRUE,TRUE,NA,NA,TRUE,christian,weekly,TRUE,riosiri,TRUE,credit,NA,NA,NA,NA,NA,NA,TRUE,NA,less_monthly,NA,NA,TRUE,other ngo,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,more milk production,TRUE,calliandra resmodium nappier,from a vet doctor,TRUE,NA,NA,FALSE,NA,no/too little fodder,NA,TRUE,NA,TRUE,TRUE,referred by a farmer,TRUE,NA,NA,TRUE,prevent diseases,vet,TRUE,NA,NA,NA,TRUE,TRUE,more milk production,50,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,NA,rp083,NA,NA,rx350,NA,NA,rp085,NA,NA,rx459,NA,NA,rongo
TRUE,TRUE,valentine,rp087,male,west kamagambo,kodongo,53,primary,3,10,30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,NA,NA,24,0.6_2.5,TRUE,NA,35,50,motorbike,5,TRUE,FALSE,TRUE,50,0,50,TRUE,rongo dairy farmers cooperative,"milk aggregation,providing farm inputs",5,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,TRUE,TRUE,NA,NA,TRUE,christian,weekly,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,koyugi,monthly,NA,NA,TRUE,rongo dairy farmers cooperative;other farmer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,improves milk production,TRUE,napier,from other farmers,TRUE,NA,NA,FALSE,NA,no/too little fodder,NA,TRUE,NA,TRUE,TRUE,other farmers,TRUE,NA,NA,TRUE,prevents diseases,the government vet;other farmer,FALSE,TRUE,NA,NA,NA,TRUE,improved cow breeds with better milk production,60,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA,rp089,kodongo,3,rp086,kodongo,10,rx407,kodongo,8,rp090,kodongo,5,rongo
